,Date,Open,High,Low,Close,Volume,DayVolitility,DayPriceChange,WkPriceChange,MthPriceChange,SixMthPriceChange,YrPriceChange,TwoYrPriceChange,FutWkPriceChange,FutMthPriceChange,FutSixMthPriceChange,FutYrPriceChange,FutTwoYrPriceChange
24,2005-04-01,103.34,103.66,101.85,102.3,111800673,0.017460929963341698,-0.0045733190619831054,,-0.04329935471803992,,,,0.004887585532746819,-0.014271749755620622,,0.10566959921798635,0.20938416422287398
25,2005-04-04,102.24,102.67,101.7,102.48,82200501,0.009447745203077784,0.0017595307917890324,0.0028378510617477204,-0.04197438534168452,,,,0.004000780640124768,-0.010538641686182681,0.030542544886807077,0.10275175644028112,0.2085284933645588
26,2005-04-05,102.6,103.12,102.52,102.97,57487581,0.005818463925523765,0.004781420765027189,0.014382819426657312,-0.033599249178789314,,,,0.004273089249295925,-0.013499077401184834,0.012139458094590605,0.10459357094299304,0.2155967757599302
27,2005-04-06,103.19,103.62,102.96,103.32,61195953,0.006369426751592466,0.003399048266485405,0.0034965034965035446,-0.01964133219470543,,,,-0.011033681765388992,-0.009194734804490845,0.005032907471931969,0.10462640340689133,0.21293070073557874
28,2005-04-07,103.15,103.89,103.06,103.87,54209783,0.007989219366637768,0.005323267518389629,0.010703512698258422,-0.016568831660670358,,,,-0.028978530855877538,-0.014826225089053735,0.003177048233368618,0.09752575334552804,0.2098777317801097
29,2005-04-08,103.81,103.85,102.8,102.8,73804604,0.010110736639383666,-0.010301338211225586,0.004887585532746819,-0.019832189168573544,,,,-0.03269455252918296,-0.0077821011673151474,,0.09766536964980554,
30,2005-04-11,103.04,103.16,102.65,102.89,52639928,0.004943776657619137,0.0008754863813229541,0.004000780640124768,-0.02510896342618918,,,,-0.03051802896297018,-0.0024297793760326147,0.002721352901156493,0.09845466031684325,0.22305374671979794
31,2005-04-12,102.7,103.72,101.98,103.41,99373733,0.01677593521018117,0.005053941102147963,0.004273089249295925,-0.01184902054467285,,,,-0.027656899719562866,-0.017696547722657385,-0.010057054443477376,0.08364761628469197,0.2183541243593463
32,2005-04-13,103.28,103.5,102.04,102.18,75829826,0.014106280193236675,-0.011894400928343374,-0.011033681765388992,-0.015322347499277189,,,,-0.029947152084556672,-0.00039146604032103127,0.0011743981209628718,0.09884517518105307,0.22793110197690347
33,2005-04-14,102.31,102.37,100.86,100.86,114379408,0.014750415160691643,-0.012918379330593144,-0.028978530855877538,-0.03009904798538321,,,,0.0019829466587348854,0.001586357326987864,0.024985127900059467,0.11173904421971037,0.24955383700178468
34,2005-04-15,100.83,101.22,99.399,99.439,153892870,0.017990515708357968,-0.014088836010311412,-0.03269455252918296,-0.03700368003098986,,,,0.012480012872213342,0.013787347016764206,,,0.2729412001327447
35,2005-04-18,99.419,100.15,99.269,99.75,115154806,0.008796804792810753,0.0031275455304258237,-0.03051802896297018,-0.03051802896297018,,,,0.015839598997493765,0.020050125313283207,0.028972431077694205,0.12360902255639106,0.281203007518797
36,2005-04-19,100.27,100.8,100.04,100.55,78518182,0.007539682539682402,0.00802005012531315,-0.027656899719562866,-0.012763868433971481,,,,-0.001889607160616591,0.018697165589259157,0.03779214321233204,0.1323719542516162,0.2743908503232222
37,2005-04-20,100.54,100.73,98.916,99.12,131823084,0.01800853767497279,-0.014221780208851231,-0.029947152084556672,-0.027567938781516754,,,,0.01644471347861165,0.04408797417271981,0.034301856335754444,0.15082728006456803,0.2943906376109766
38,2005-04-21,100.0,101.23,99.64,101.06,100403045,0.015706806282722585,0.019572235673930516,0.0019829466587348854,-0.009701126898579049,,,,-0.015555115772808215,0.028300019790223674,0.018404907975460016,0.13041757371858287,0.26924599247971504
39,2005-04-22,100.83,101.48,99.55,100.68,103125842,0.019018525817895204,-0.0037601424896100966,0.012480012872213342,,,,,0.001589193484306639,0.03069129916567337,,0.1348827969805324,0.28605482717520836
40,2005-04-25,100.94,101.48,100.81,101.33,60109934,0.0066022861647615505,0.006456098529995957,0.015839598997493765,-0.008415696252079496,,,,0.0006908121977697856,0.02980361196091974,0.029211487219974464,0.12543175762360614,0.2728708181190169
41,2005-04-26,101.03,101.72,100.31,100.36,86510249,0.013861580810066831,-0.009572683311951047,-0.001889607160616591,-0.011328933110038464,,,,0.012156237544838522,0.03736548425667596,0.03626943005181338,0.13162614587485044,0.2856715823037066
42,2005-04-27,100.07,101.11,99.7,100.75,97784824,0.013945208189100944,0.0038860103626943143,0.01644471347861165,-0.02146464646464641,,,,0.016079404466501357,0.03255583126550876,0.02124069478908197,0.1275434243176179,0.2926054590570719
43,2005-04-28,100.42,100.78,99.488,99.488,85253199,0.012820003969041482,-0.012526054590570768,-0.015555115772808215,-0.03193538970516685,,,,0.02856625924734635,0.05108153747185584,0.0490712447732391,0.14737455773560626,0.3105098102283692
44,2005-04-29,100.25,100.95,99.279,100.84,119708368,0.016552748885587,0.013589578642650313,0.001589193484306639,-0.014271749755620622,,,,0.011503371677905605,0.03877429591431958,,0.1357596191987307,0.2919476398254661
45,2005-05-02,101.11,101.4,100.65,101.4,64351500,0.007396449704141994,0.005553351844506116,0.0006908121977697856,-0.010538641686182681,,,,0.012228796844181433,,0.035207100591715834,0.12031558185404334,0.2739644970414201
46,2005-05-03,101.11,101.8,100.78,101.58,99768723,0.010019646365422408,0.0017751479289940253,0.012156237544838522,-0.013499077401184834,,,,0.0,0.024709588501673707,0.04420161449104154,0.12669816893089192,0.27505414451663723
47,2005-05-04,101.61,102.58,101.29,102.37,94687011,0.012575550789627576,0.007777121480606386,0.016079404466501357,-0.009194734804490845,,,,-0.002246751978118633,0.025495750708215192,0.04034385073752067,0.11380287193513716,0.27273615316987376
48,2005-05-05,102.52,102.8,101.7,102.33,111716417,0.010700389105058328,-0.0003907394744554482,0.02856625924734635,-0.014826225089053735,,,,-0.012801719925730537,0.028144239226033374,0.039382390305873205,0.11824489397048765,0.27987882341444337
49,2005-05-06,102.74,102.79,101.98,102.0,79897373,0.00788014398287773,-0.0032248607446496713,0.011503371677905605,-0.0077821011673151474,,,,-0.011666666666666603,0.025980392156862875,,0.131764705882353,0.28901960784313707
50,2005-05-09,102.12,102.88,101.97,102.64,50480401,0.008845256609642305,0.006274509803921635,0.012228796844181433,-0.0024297793760326147,,,,-0.008671083398285262,0.01870615744349191,0.03731488698363217,0.1233437256430241,0.28117692907248637
51,2005-05-10,102.24,102.37,101.39,101.58,86131214,0.009573117124157537,-0.010327357755261168,0.0,-0.017696547722657385,,,,0.0083677889348297,0.030124040165386834,0.04951762157905093,0.13733018310691092,0.29277416814333534
52,2005-05-11,101.86,102.27,100.93,102.14,105653263,0.013102571624132087,0.005512896239417309,-0.002246751978118633,-0.00039146604032103127,,,,0.013217152927354592,0.022713922067750136,0.05218327785392596,0.13050714705306432,0.28930879185431757
53,2005-05-12,102.2,102.44,100.55,101.02,109708871,0.01844982428738773,-0.010965341687879437,-0.012801719925730537,0.001586357326987864,,,,0.028707186695703824,0.039002177786577,0.06731340328647795,0.1291823401306671,0.2899425856266087
54,2005-05-13,101.3,101.58,100.01,100.81,98078796,0.015455798385508923,-0.0020787962779647007,-0.011666666666666603,0.013787347016764206,,,,0.029362166451740945,0.03858744172205131,,0.11685348675726615,0.30364051185398266
55,2005-05-16,100.79,101.79,100.76,101.75,56650079,0.01011887218783769,0.009324471778593413,-0.008671083398285262,0.020050125313283207,,,,0.025552825552825453,0.03243243243243232,0.055233415233415295,0.10879606879606873,0.2886486486486486
56,2005-05-17,101.42,102.54,101.19,102.43,70500172,0.013165593914570062,0.006683046683046756,0.0083677889348297,0.018697165589259157,,,,0.016401444889192485,0.0280191350190373,0.050473494093527194,0.09987308405740492,0.2804842331348236
57,2005-05-18,102.87,103.73,102.81,103.49,89597157,0.008869179600886956,0.010348530703895298,0.013217152927354592,0.04408797417271981,,,,0.005217895448835774,0.019325538699391354,0.04908686829645381,0.06773601314136646,0.27616194801430094
58,2005-05-19,103.68,104.03,103.41,103.92,72144985,0.005959819282899237,0.0041549908203690755,0.028707186695703824,0.028300019790223674,,,,0.006254811393379356,0.01770592763664358,0.04897998460354125,0.05792917628945338,0.2683795227097767
59,2005-05-20,103.97,104.01,103.45,103.77,53290553,0.0053840976829151455,-0.0014434180138568342,0.029362166451740945,0.03069129916567337,,,,0.00944396260961744,0.01898429218463904,,0.06697504095596041,0.2812951720150334
60,2005-05-23,103.85,104.56,103.83,104.35,58880085,0.006981637337413971,0.005589283993447047,0.025552825552825453,0.02980361196091974,,,,,0.013512218495448147,0.05443219932918075,0.05289889793962632,0.27350263536176334
61,2005-05-24,104.05,104.4,103.84,104.11,58541801,0.005363984674329525,-0.0022999520843315358,0.016401444889192485,0.03736548425667596,,,,-0.00019210450485063202,0.01652098741715502,0.06291422533858415,0.047449812698107774,0.27547785995581586
62,2005-05-25,103.98,104.43,103.53,104.03,55654056,0.008618213157138843,-0.0007684180194025281,0.005217895448835774,0.03255583126550876,,,,0.009131981159280933,0.018071710083629622,,0.056426030952609896,0.2766509660674805
63,2005-05-26,104.36,104.71,104.21,104.57,50000813,0.004775093114315676,0.005190810343170149,0.006254811393379356,0.05108153747185584,,,,0.006120302189920546,-0.0014344458257625758,0.05909916802142123,0.0640719135507315,0.25848713780242893
64,2005-05-27,104.58,104.75,104.37,104.75,28285839,0.003627684964200406,0.001721334990915313,0.00944396260961744,0.03877429591431958,,,,-0.0009546539379474694,-0.010501193317422386,,0.06758949880668252,0.2616706443914081
65,2005-05-31,104.6,104.67,104.02,104.09,51576176,0.006209993312314976,-0.006300715990453454,-0.00019210450485063202,0.024709588501673707,,,,0.005283888942261505,0.005379959650302579,0.04966855605725806,0.05524065712364301,0.2741858007493514
66,2005-06-01,104.13,105.35,104.06,104.98,80220046,0.012244897959183598,0.008550293015659571,0.009131981159280933,0.025495750708215192,,,,-0.004953324442751095,-0.0055248618784530246,0.05134311297389971,0.05829681844160772,0.27376643170127646
67,2005-06-02,104.73,105.28,104.62,105.21,46472544,0.006268996960486328,0.002190893503524416,0.006120302189920546,0.028144239226033374,,,,-0.0023761999809903678,-0.01321167189430661,0.05028039159775699,0.06596331147229373,0.2696511738427909
68,2005-06-03,105.02,105.33,104.3,104.65,70082917,0.009778790468052745,-0.005322687957418415,-0.0009546539379474694,0.025980392156862875,,,,0.00047778308647861145,-0.00496894409937898,,0.07376970855231724,0.2826564739608217
69,2005-06-06,104.55,104.7,104.15,104.56,41705131,0.005253104106972328,-0.0008600095556617893,,0.01870615744349191,,,,0.004686304514154527,,0.056522570772762126,0.05910482019892882,0.2839517980107116
70,2005-06-07,104.88,105.63,104.55,104.64,76554832,0.0102243680772508,0.0007651109410864443,0.005283888942261505,0.030124040165386834,,,,0.006307339449541205,0.0031536697247707135,0.049503058103975484,0.05561926605504586,0.27800076452599387
71,2005-06-08,104.92,105.06,104.25,104.46,57421343,0.007709880068532238,-0.0017201834862385912,-0.004953324442751095,0.022713922067750136,,,,0.009860233582232425,-0.0035420256557533447,0.0506413938349608,0.04949262875741911,0.2663220371434043
72,2005-06-09,104.31,105.05,104.05,104.96,65622218,0.0095192765349833,0.004786521156423529,-0.0023761999809903678,0.039002177786577,,,,0.007621951219512368,-0.004382621951219412,0.04849466463414642,0.043921493902439046,0.2375190548780488
73,2005-06-10,105.03,105.1,104.2,104.7,41903028,0.008563273073263433,-0.002477134146341431,0.00047778308647861145,0.03858744172205131,,,,0.009933142311365772,0.009551098376313183,,0.04307545367717269,0.2568290353390641
74,2005-06-13,104.49,105.48,104.38,105.05,56824332,0.010428517254455927,0.003342884431709603,0.004686304514154527,0.03243243243243232,,,,0.006758686339838338,0.0111375535459306,0.05578296049500242,0.028177058543550793,0.25473584007615435
75,2005-06-14,104.94,105.6,104.87,105.3,39030087,0.006912878787878718,0.002379819133745853,0.006307339449541205,0.0280191350190373,,,,0.005033238366571657,0.011301044634377977,0.05745489078822419,0.013865147198480532,0.23817663817663814
76,2005-06-15,105.56,105.62,104.73,105.49,61861730,0.008426434387426629,0.001804368471035156,0.009860233582232425,0.019325538699391354,,,,0.003981420039814276,0.010996302967106075,0.05251682623945397,0.02009669162953842,0.25433690397194053
77,2005-06-16,105.49,105.97,105.35,105.76,53565469,0.005850712465792274,0.002559484311309257,0.007621951219512368,0.01770592763664358,,,,-0.012670196671709544,0.012575642965204192,0.0408472012102874,0.038767019667171,0.25898260211800306
78,2005-06-17,105.88,106.2,104.97,105.74,61706880,0.011581920903954823,-0.00018910741301070289,0.009933142311365772,0.01898429218463904,,,,-0.019765462455078375,0.012105163608851832,,0.026858331757140252,0.2611121619065633
79,2005-06-20,105.48,106.15,105.37,105.76,48482844,0.007348092322185584,0.00018914318138851804,0.006758686339838338,0.013512218495448147,,,,-0.01853252647503789,0.007658850226928804,0.036497730711043896,0.018816187594553613,0.2592662632375189
80,2005-06-21,105.85,105.98,105.44,105.83,45985268,0.0050953010001887344,0.000661875945537016,0.005033238366571657,0.01652098741715502,,,,-0.011149957478975625,0.012661816120192793,0.03722951903996985,0.02144949447226674,0.2617405272607012
81,2005-06-22,106.01,106.22,105.48,105.91,53588199,0.006966672942948504,0.0007559293206085282,0.003981420039814276,0.018071710083629622,,,,-0.0142573883485978,0.015484845623642718,0.04211122651307719,0.02832593711641951,0.2432253800396562
82,2005-06-23,105.7,105.93,104.4,104.42,72108710,0.014443500424808797,-0.01406854876782171,-0.012670196671709544,-0.0014344458257625758,,,,-0.005746025665581356,0.02394177360658878,0.05746025665581311,0.03821107067611562,0.26805209729936785
83,2005-06-24,104.44,104.55,103.54,103.65,67944626,0.009660449545671801,-0.00737406627082926,-0.019765462455078375,-0.010501193317422386,,,,0.0046309696092619035,0.03849493487698985,,0.045827303424987864,0.2652194886637722
84,2005-06-27,103.64,104.03,103.46,103.8,58730861,0.005479188695568626,0.0014471780028941783,-0.01853252647503789,,,,,,0.03400770712909451,0.05317919075144495,0.04903660886319838,0.25751445086705216
85,2005-06-28,104.02,104.74,104.0,104.65,48919959,0.007065113614664886,0.008188824662813232,-0.011149957478975625,0.005379959650302579,,,,0.0030578117534638682,0.02694696607740088,0.04701385570950767,0.03134257047300526,0.23440038222646908
86,2005-06-29,104.86,104.89,104.33,104.4,49427561,0.005338926494422802,-0.0023889154323937234,-0.0142573883485978,-0.0055248618784530246,,,,-0.0029693486590038898,0.03304597701149414,0.04473180076628336,0.040996168582375425,0.2548850574712642
87,2005-06-30,104.72,104.81,103.62,103.82,71517780,0.011353878446713095,-0.005555555555555647,-0.005746025665581356,-0.01321167189430661,,,,0.006549797726834949,0.04517434020419975,0.0445964168753612,0.06800231169331528,0.26170294740897715
88,2005-07-01,104.06,104.37,103.85,104.13,57149525,0.004982274599980907,0.002985937198998201,0.0046309696092619035,-0.00496894409937898,,,,0.015077307212138846,0.03524440603092294,,0.06443868241621065,0.2584269662921348
89,2005-07-05,104.04,105.1,103.83,104.97,59176127,0.01208372978116079,0.008066839527513636,0.0030578117534638682,0.0031536697247707135,,,,0.014480327712679708,0.03219967609793262,0.05649233114223118,,0.2642659807564067
90,2005-07-06,104.88,105.1,104.03,104.09,62066971,0.010180780209324336,-0.008383347623130422,-0.0029693486590038898,-0.0035420256557533447,,,,0.024594101258526235,0.04380824286674989,0.06609664713228924,0.06350273801517914,
91,2005-07-07,103.04,104.5,103.03,104.5,118541310,0.014066985645933006,0.003938899029685805,0.006549797726834949,-0.004382621951219412,,,,0.024784688995215243,0.03148325358851678,0.07071770334928229,0.062488038277511926,0.2686124401913874
92,2005-07-08,104.52,105.7,104.29,105.7,74097316,0.013339640491958349,0.011483253588516762,0.015077307212138846,0.009551098376313183,,,,0.012488174077577963,0.012866603595080406,,0.04342478713339637,0.26073793755912944
93,2005-07-11,105.71,106.35,105.69,106.22,57133225,0.006205923836389293,0.004919583727530652,,0.0111375535459306,,,,0.003295048013556734,0.00593108642440221,0.05714554697797025,0.040293729994351324,0.2547542835624177
94,2005-07-12,106.19,106.83,105.97,106.49,59885291,0.008050173172329811,0.0025418941818866614,0.014480327712679708,0.011301044634377977,,,,0.006385576110433,0.0095783641656495,0.05793971264907505,0.042351394497135875,0.2346699220584092
95,2005-07-13,106.5,106.73,106.26,106.65,47405204,0.004403635341515999,0.0015024884965726404,0.024594101258526235,0.010996302967106075,,,,0.00843881856540074,0.007594936708860578,0.05213314580403172,0.02944210032817618,0.24163150492264407
96,2005-07-14,107.09,107.55,106.7,107.09,74355821,0.007903300790330081,0.004125644631973735,0.024784688995215243,0.012575642965204192,,,,-0.0015874498085722832,0.007376972639835611,0.04678307965262851,0.008590904846390801,0.25604631618265006
97,2005-07-15,106.97,107.19,106.58,107.02,64440233,0.005690829368411254,-0.000653655803529829,0.012488174077577963,0.012105163608851832,,,,0.005793309661745516,0.0017753690898896224,,0.0056998691833303194,0.2604186133433002
98,2005-07-18,106.71,106.83,106.31,106.57,65265797,0.0048675465693156506,-0.004204821528686287,0.003295048013556734,0.007658850226928804,,,,0.007131462888242623,0.012292389978417972,0.048888054799662184,0.008445153420287177,0.26555315754902886
99,2005-07-19,106.91,107.25,106.63,107.17,68316082,0.005780885780885869,0.005630102280191451,0.006385576110433,0.012661816120192793,,,,0.0027992908463188027,-0.006718298031165415,0.039096762153587816,0.007651394979938386,0.25790799664085107
100,2005-07-20,106.8,107.79,106.52,107.55,79903226,0.011782169032377832,0.0035457684053372684,0.00843881856540074,0.015484845623642718,,,,0.002789400278939924,-0.010320781032078119,0.03914458391445841,0.018317061831706116,0.25113900511390064
101,2005-07-21,107.64,107.69,106.68,106.92,115699479,0.0093787724022657,-0.0058577405857740406,-0.0015874498085722832,0.02394177360658878,,,,0.01487093153759833,-0.004582865693976812,0.026281331836887523,0.017115600448933677,0.2635615413393191
102,2005-07-22,107.06,107.65,106.83,107.64,64206868,0.007617278216442203,0.006734006734006703,0.005793309661745516,0.03849493487698985,,,,0.0014864362690449884,-0.008918617614269708,,0.003065774804905219,0.24247491638796004
103,2005-07-25,107.52,107.97,107.03,107.33,66117186,0.008706122070945566,-0.0028799702712746234,0.007131462888242623,0.03400770712909451,,,,0.0037268238144041455,-0.006056088698406681,0.027205813845150528,0.024317525388987127,0.24969719556507974
104,2005-07-26,107.36,107.64,106.59,107.47,49190058,0.009754738015607556,0.0013043883350414287,0.0027992908463188027,0.02694696607740088,,,,0.008188331627430934,-0.00921187308085969,0.02670512701218941,0.02670512701218941,0.22648180887689584
105,2005-07-27,107.61,107.92,107.2,107.85,51957507,0.006671608598962209,0.0035358704754815395,0.002789400278939924,0.03304597701149414,,,,0.007417709782104875,-0.02132591562355124,0.02883634677793223,0.024385720908669528,0.2246638850254985
106,2005-07-28,108.01,108.57,107.72,108.51,55613996,0.007829050382241798,0.006119610570236578,0.01487093153759833,0.04517434020419975,,,,-0.006635333149018541,-0.023868767855497186,0.031886462077227895,0.017233434706478645,0.1882775781034005
107,2005-07-29,108.37,108.56,107.61,107.8,71683646,0.008750921149594748,-0.00654317574417107,0.0014864362690449884,0.03524440603092294,,,,-0.006864564007421081,-0.02402597402597406,,0.034415584415584455,0.17263450834879412
108,2005-08-01,107.89,108.05,107.56,107.73,49291647,0.004534937528921756,-0.0006493506493505663,0.0037268238144041455,,,,,-0.008168569572078455,-0.015965840527244035,0.031189083820662766,0.03388099879327933,0.19196138494384107
109,2005-08-02,107.91,108.54,107.8,108.35,53082783,0.006817763036668589,0.005755128562145995,0.008188331627430934,0.03219967609793262,,,,-0.007752653437932522,-0.026672819566220585,0.03221042916474404,0.022981079833871876,0.1715736040609137
110,2005-08-03,108.23,108.67,108.12,108.65,42700349,0.005061194441888239,0.0027688047992617815,0.007417709782104875,0.04380824286674989,,,,-0.0109526000920388,-0.017119190059825096,0.0173953060285319,0.02696732627703624,0.17413713759779093
111,2005-08-04,108.21,108.27,107.66,107.79,58593802,0.0056340629906714845,-0.007915324436263194,-0.006635333149018541,0.03148325358851678,,,,0.0008349568605621194,-0.01011225531125337,0.020502829576027448,0.03785137767881985,0.19287503478986934
112,2005-08-05,107.56,108.0,106.87,107.06,61656486,0.010462962962962896,-0.00677242786900456,-0.006864564007421081,0.012866603595080406,,,,0.0014010835045767944,-0.005230711750420336,,0.043059966373995895,0.1700915374556322
113,2005-08-08,107.31,107.52,106.6,106.85,55376383,0.008556547619047672,-0.0019615169064076676,-0.008168569572078455,0.00593108642440221,,,,0.009639681796911548,,0.023210107627515297,0.04333177351427242,0.19204492278895668
114,2005-08-09,107.21,107.68,107.05,107.51,54552656,0.005850668647845558,0.006176883481516349,-0.007752653437932522,0.0095783641656495,,,,-0.009859547949027991,0.002418379685610539,0.025951074318667944,0.032462096549158215,0.19737698818714522
115,2005-08-10,107.88,108.45,107.0,107.46,83932209,0.013370216689718828,-0.0004650730164637018,-0.0109526000920388,0.007594936708860578,,,,-0.009491903964265691,0.004373720454122543,0.024753396612693157,0.029313232830820768,0.21468453378001118
116,2005-08-11,107.4,108.04,107.16,107.88,67596931,0.00814513143280271,0.003908431044109539,0.0008349568605621194,0.007376972639835611,,,,-0.01344086021505364,-0.0025027808676306718,0.02261772339636625,0.02864293659621797,0.1738042269187987
117,2005-08-12,107.66,107.76,106.94,107.21,62921117,0.007609502598366791,-0.0062106043752317985,0.0014010835045767944,0.0017753690898896224,,,,-0.004943568696949785,0.012405559182912196,,0.03199328420856262,0.1759164257065573
118,2005-08-15,107.36,107.91,107.01,107.88,41587242,0.008340283569641338,0.006249417031993332,0.009639681796911548,0.012292389978417972,,,,-0.011123470522803047,0.003985910270671189,0.031609195402299006,0.026418242491657473,0.17278457545420833
119,2005-08-16,107.55,107.63,106.34,106.45,82960976,0.01198550589984193,-0.013255469039673673,-0.009859547949027991,-0.006718298031165415,,,,0.00028182245185526256,0.012118365429779177,0.049037106622827675,0.05260685767966167,0.17031470173790497
120,2005-08-17,106.43,107.05,106.29,106.44,71758949,0.007099486221391782,-9.394081728519854e-05,-0.009491903964265691,-0.010320781032078119,,,,-0.008361518226230769,0.008549417512213386,0.05712138293874491,0.0622886133032694,0.15426531379180752
121,2005-08-18,106.31,106.77,106.15,106.43,61465247,0.0058068745902406516,-9.394964299125341e-05,-0.01344086021505364,-0.004582865693976812,,,,-0.004791881988161273,0.008080428450624844,0.054401954336183334,0.06436155219393025,0.16320586300855022
122,2005-08-19,106.83,107.0,106.44,106.68,45864854,0.005233644859813147,0.0023489617589025347,-0.004943568696949785,-0.008918617614269708,,,,-0.013779527559055205,0.008717660292463458,,0.06721034870641152,0.18175853018372679
